doc_id,sent_id,original_sent,simplified_sent
154,5,La OMS anunció que elaborará nuevas guías con recomendaciones sobre este tema en una reunión que celebrará los próximos 24 y 25 de febrero., La Organización Mundial de la Salud hizo un documento con consejos para evitar la contaminación del aire.
155,0,LA MAYORÍA DE LOS ESPAÑOLES PIENSA QUE LA CRISIS NO HA DAÑADO LA IMAGEN MUNDIAL DEL PAÍS., La mitad de los españoles piensa que la crisis no perjudica la imagen de España.
155,1,"Un 48% de los españoles no cree que la crisis económica haya perjudicado la imagen del país en el exterior, frente al 30% que sí piensan que ha empeorado, según el Barómetro del Real Instituto Elcano correspondiente al mes de noviembre."," Un estudio mostró la opinión de los españoles sobre la imagen de España en el mundo. La mitad de los españoles piensa que la crisis no perjudica la imagen de España. Sin embargo, la otra mitad de los españoles piensa que la imagen de España es peor por la crisis."
155,2,"Según los datos del Barómetro recogidos por Servimedia, la crisis se ha consolidado como la mayor preocupación de los españoles, pues la consideran tal un 61% de los encuestados, y un 51% diagnostica que la situación ha empeorado en los últimos meses.", El estudio afirmó que los españoles están muy preocupados por la crisis.
155,3,"Empero, una mayoría de ciudadanos no parece preocupada por sus efectos en la imagen exterior de España, que alguna vez se ha puesto en duda en la política nacional.",
155,4,"De acuerdo con el Barómetro, otras preocupaciones de los españoles en la actualidad, en orden descendente de importancia, son el terrorismo internacional (57%), las armas nucleares de Irán y el fundamentalismo islámico (47%), el calentamiento global (44%), la inmigración ilegal (40%), las armas nucleares de Corea del Norte (39%) y la situación en Afganistán y Pakistán (33% y 28%)."," El estudio también mostró que los españoles están preocupados por el terrorismo, el medio ambiente o la guerra."
156,0,"LA WEB DE METEOROLOGÍA RECIBE CADA DÍA 3,8 MILLONES DE VISITAS.", La página web de la Agencia de Meteorología Española recibe millones de visitas todos los días. 
156,1,"La web de la Agencia Estatal de Meteorología recibe ya una media diaria de 3.821.000 visitas, que la mantienen como la página institucional más vista en España. ", La página web de la Agencia de Meteorología Española es la página más visitada en España.  
156,2,"Según informó la agencia a Servimedia, estos datos corresponden a noviembre de 2010, el último mes del que se tienen datos.", En noviembre de 2010 mucha gente visitó esta página web. 
156,3,"Ese mes se registró una media diaria de 3.821.000 visitas, y alcanzó su máximo el día 29, con 8.606.000 entradas.",
156,4,"Ese día, un temporal de lluvia, viento y nieve hizo que se emitieran avisos en 36 provincias de 13 comunidades autónomas."," En noviembre hubo mucha lluvia, viento y nieve. "
156,5,"La peor parte se la llevó el archipiélago canario, que llegó a estar en alerta roja, el máximo nivel de aviso, por lluvias y vientos de hasta 170 kilómetros por hora.", Canarias fue el lugar donde hizo peor tiempo en noviembre de 2010. 
156,6,"Sin embargo, el máximo absoluto desde que opera la web se registró el 7 de enero de 2010, en el primer temporal de frío y nieve del año, cuando se llegó a las 8.732.000 visitas."," Sin embargo, el mes que más visitas tuvo la página web fue enero de 2010.  En enero hizo mucho frío y hubo mucha nieve.  Por eso la gente consultó mucho la página web de meteorología."
157,0,"LA ONU, PREOCUPADA POR LA OFENSIVA IRANÍ A DEFENSORES DE LOS DERECHOS HUMANOS.", La ONU está preocupada por las detenciones de las personas que defienden los derechos humanos en Irán.
157,1,"La Alta Comisionada de la ONU para los Derechos Humanos, Navi Pillay, expresó su preocupación por la suerte de los defensores de los derechos humanos en Irán, particularmente de Nasrin Sotoudeh, que estuvo varias semanas en huelga de hambre en la prisión Evin de Teherán. ", La ONU está preocupada por las personas que defienden los derechos humanos en Irán. La ONU está preocupada especialmente por Nasrin Sotoudeh. Nasrin Sotoudeh es una abogada que defiende los derechos humanos en Irán.
157,2,"""Estoy muy preocupada por el caso de Nasrin Sotoudeh, que forma parte de una campaña mucho más amplia, y porque la situación de los defensores de los derechos humanos en Irán está volviéndose más y más difícil"", afirmó Pillay, que pidió a las autoridades iraníes que revisen con urgencia este caso y aceleren su liberación.", La ONU dijo que la situación de las personas que defienden los derechos humanos en Irán es muy difícil. La ONU pidió a las autoridades de Irán que liberen a Nasrin Sotoudeh.
157,3,"Sotoudeh, una destacada abogada de derechos humanos implicada en muchos casos de relevancia en Irán, fue detenida el pasado 4 de septiembre y permanece desde entonces en confinamiento solitario acusada de delitos contra la seguridad nacional.", Las autoridades de Irán detuvieron a Nasrin Sotoudeh y la acusaron de un delito contra la seguridad de Irán.
157,4,"Después de comparecer por primera vez ante un tribunal, el pasado 15 de noviembre, Soutodeh abandonó la huelga de hambre que había llevado a cabo varias semanas en protesta por su detención."," Nasrin Sotoudeh no comía para protestar contra el Gobierno de Irán y su detención. Cuando las autoridades de Irán llevaron a Nasrin Sotoudeh al tribunal para juzgarla, Nasrin Sotoudeh empezó a comer."
158,0,"LA MINISTRA DE CULTURA VE EN BOLLAÍN LA ""SUCESORA NATURAL"" DE ALEX DE LA IGLESIA EN LA PRESIDENCIA DE LA ACADEMIA DEL CINE.", La ministra de Cultura cree que Icíar Bollaín será la próxima presidenta de la Academia de Cine.
158,1,"La ministra de Cultura, Ángeles González-Sinde, señaló a la vicepresidenta de la Academia del Cine, Icíar Bollaín, como la ""sucesora natural"" del presidente de la misma, Álex de la Iglesia, y dijo que garantiza un relevo ""de la misma talla y el mismo prestigio"" que el actual presidente. "," La ministra de Cultura cree que Icíar Bollaín debe ser la próxima presidenta de la Academia de Cine. Álex de la Iglesia es un director de cine y fue el último presidente de la Academia de Cine. La ministra cree que Icíar Bollaín es tan buena directora de cine como Álex de la Iglesia. Por eso, la ministra piensa que Icíar bollaín merece ser la próxima presidenta de la Academia de Cine."
158,2,"En declaraciones a los periodistas en el Congreso de los Diputados, González-Sinde reconoció que no ha hablado con De la Iglesia después de que éste anunciara que abandonará la presidencia de la academia, pero aclaró que ""hay que respetar su decisión"", porque ""es una persona inteligente y habrá meditado mucho"" su iniciativa.", La Ministra de Cultura también habló sobre Alex de la Iglesia.
158,3,"La ministra dijo respetar también su opinión contraria a la conocida como ""Ley Sinde"", pero recordó que ha salido adelante gracias a ""una decisión democrática, un pacto de Estado, un acuerdo de tres partidos que representan millones de votos"", como son el PSOE, el PP y CiU, artífices de su aprobación en el Congreso.", Alex de la Iglesia dejó de ser presidente de la Academia porque no estaba de acuerdo con una ley que el Gobierno aprobó. La Ministra de Cultura dijo que había que respetar la decisión de Alex de la Iglesia.
159,0,LAS PERSONAS CON MOVILIDAD REDUCIDA TENDRÁN TRANSPORTE GRATUITO PARA VOTAR., Las personas con discapacidad física tendrán transporte gratis para ir a votar.
159,1,"El Gobierno prepara un decreto para garantizar la accesibilidad de las personas con discapacidad a los procesos electorales, que prevé dotar de transporte gratuito a los ciudadanos con problemas de movilidad que no dispongan de medios propios para llegar al local electoral y ejercer así su derecho al voto. ", El Gobierno prepara una ley para que las personas con discapacidad puedan ir a votar. Esta ley dará transporte gratis a las personas con discapacidad física para ir a votar.
159,2,"Concretamente, el borrador del decreto habla de ""provisión de medios de transporte gratuito adecuados, al menos, para las personas con discapacidad motriz que lo soliciten, en caso de ausencia de transporte público accesible al local electoral""."," Si esas personas no tienen transporte público adecuado cerca, podrán utilizar el transporte gratis del Gobierno. Si las personas con discapacidad necesitan el transporte gratis para ir a votar, deben pedirlo."
159,3,"El contenido de esta iniciativa está incluido en un informe sobre actuaciones del Gobierno en política de derechos de los ciudadanos con discapacidad, conocido este viernes, Día Internacional de las Personas con Discapacidad, por el Consejo de Ministros.", El contenido de esta ley está recogido en un informe del Gobierno sobre los derechos de las personas con discapacidad.
159,4,"Según este informe, el futuro decreto regulará las condiciones básicas de accesibilidad y no discriminación que deben reunir los entornos, productos y servicios necesarios para la participación de las personas con discapacidad en la vida política y en los procesos electorales."," Según este informe, la nueva ley regulará la participación de las personas con discapacidad en las elecciones."
160,0,LA JUNTA DE ANDALUCÍA PUBLICA EN EDICIÓN FACSÍMIL EL LIBRO SOBRE FLAMENCO DE BLAS INFANTE., El Gobierno de Andalucía publica una edición original de un libro sobre flamenco de Blas Infante.
160,1,"La Consejería andaluza de Cultura ha publicado en edición facsímil mil ejemplares de la obra Orígenes de lo flamenco y secreto del cante jondo de Blas Infante como homenaje al ""padre"" de la Patria Andaluza, en el año que se cumple el 125 aniversario de su nacimiento y que ha sido declarado por la Junta ""Año de Blas Infante"". "," Además, Blas Infante está considerado el padre de la Patria andaluza. El Gobierno de Andalucía publicó mil libros de una edición original de Blas Infante sobre el origen del flamenco. Este año es el aniversario del nacimiento de Blas Infante. Por eso, el Gobierno de Andalucía publica su libro sobre flamenco como recuerdo a Blas Infante."
160,2,"Para la Junta andaluza, la reedición de este libro cobra además relevancia tras la reciente declaración del flamenco como Patrimonio Cultural Inmaterial de la Unesco."," Para el Gobierno de Andalucía, la publicación del libro de Blas Infante sobre flamenco es muy importante. La Organización Cultural de  Europa declaró el flamenco como parte del Patrimonio cultural de Europa."
160,3,"Esta obra se está entregando, junto con ""El Ideal Andaluz"", del mismo autor, a los 821 centros que componen la Red de Bibliotecas Públicas de Andalucía. ", El libro sobre flamenco se repartió en muchas bibliotecas públicas de Andalucía.
160,4,Este otro título ha sido reeditado por el Centro de Estudios Andaluces de la Consejería de Presidencia y por la Fundación Blas Infante.,
160,5,"Ambos ejemplares se distribuyen conjuntamente a las bibliotecas y también al Instituto Cervantes, al que se han asignado 50 ejemplares para su reparto en todos los centros que dispone en el mundo.", Los Institutos Cervantes son centros donde se aprende español.
161,0,LA ONU CUMPLE 65 AÑOS., La ONU cumple 65 años.
161,1,"La ONU cumple este domingo 65 años, después de que el 24 de octubre de 1945 la mayoría de sus miembros fundadores ratificaran la Carta fundacional de las Naciones Unidas, por la que se establecía este órgano mundial surgido tras la II Guerra Mundial.", La ONU nació después de la Segunda Guerra Mundial. Nació hace 65 años.
161,2,"Por este motivo, se celebra el Día de las Naciones Unidas con el tradicional concierto internacional en la sede principal de esta organización, en Nueva York (Estados Unidos), así como con reuniones, debates y exposiciones en países de todo el mundo sobre las metas y logros de la ONU."," Para celebrarlo, habrá un concierto en la sede de la ONU en Nueva York. También habrá reuniones y exposiciones sobre la ONU en todo el mundo."
161,3,"El secretario general de la ONU, Ban Ki-moon, señaló, en un mensaje difundido con motivo del Día de las Naciones Unidas, que esta organización se reafirma en ""los valores universales de la tolerancia, el respeto mutuo y la dignidad humana"".", El secretario general de la ONU escribió un mensaje para celebrar los 65 años de la ONU. El mensaje explicaba que los principales valores de la ONU son el respeto y la defensa de los derechos humanos.
161,4,"Además, destacó los avances de estos 65 años, como los ocurridos en lo relativo a ""la alfabetización y en la esperanza de vida, en la difusión de los conocimientos y las tecnologías, y en la democracia y el Estado de derecho""."," El mensaje también explicaba los éxitos de la ONU en estos 65 años. Algunos de esos éxitos fueron la educación en el mundo, la salud, la investigación y la democracia."
162,0,"LAS PRINCIPALES PELÍCULAS CANDIDATAS A LOS GOYA, ACCESIBLES A PERSONAS CON DISCAPACIDAD.", Las películas más importantes de los Goya se adaptan para personas con discapacidad.
162,1,"Algunas de las principales películas candidatas a los premios Goya de la Academia de Cine español son accesibles a personas con discapacidad visual o auditiva, gracias al proyecto Cine Accesible de la Fundación Orange y Navarra de Cine. ", Las películas más importantes de los Goya se adaptarán para personas ciegas y sordas.
162,2,"Según informó la citada fundación, ""Balada triste de trompeta"", que cuenta con 15 nominaciones a los Goya, ha sido, precisamente, el último estreno incorporado a este proyecto, que ya celebró una sesión accesible en Madrid, el pasado 21 de diciembre, abierta a público con y sin discapacidad, y que realizará en enero una nueva sesión en Pamplona.", La película Balada triste de trompeta es una de las películas más importantes de los Goya. El pasado diciembre se estrenó la versión adaptada de esta película en Madrid.
162,3,"Además, ""Lope"", otro de los títulos que Cine Accesible ha proyectado durante 2010 en distintas ciudades españolas, opta a 7 premios, candidaturas que se suman a la de ""María y yo"", como mejor documental, ""Bon appétit"", como mejor dirección novel, y ""El Escritor"", como mejor filme europeo."," En 2010, también se adaptaron otras películas importantes de los Goya como Lope o María y yo."
162,4,Todos estos títulos pueden proyectarse en sala con subtitulado con código de colores para personas con discapacidad auditiva y con audiodescripción con auriculares para personas con discapacidad visual., Estas películas también están adaptadas para personas ciegas y para personas sordas.
163,0,"LA ""NUEVA GRAMÁTICA"" DEL ESPAÑOL Y JUAN GOYTISOLO, GALARDONADOS CON EL PREMIO DON QUIJOTE DE LA MANCHA.", La Nueva Gramática y Juan Goytisolo reciben el Premio Don Quijote de la Mancha.
163,1,"El escritor Juan Goytisolo y la ""Nueva Gramática de la Lengua Española"", publicada por la Real Academia Española y la Asociación de Academias de la Lengua Española, obtuvieron la tercera edición del Premio Internacional Don Quijote de la Mancha, que conceden la Fundación Santillana y la Junta de Castilla-La Mancha. ", La Nueva Gramática es el último trabajo de la Real Academia Española de la Lengua. La Nueva Gramática y Juan Goytisolo reciben el tercer Premio Don Quijote de la Mancha. Dan este premio la Fundación Santillana y el Gobierno de Castilla- La Mancha.
163,2,"La ""nueva gramática"" ha sido galardonada en la categoría de mejor labor institucional.", La Nueva Gramática recibió el Premio Don Quijote de la Mancha como mejor obra hecha por una institución.
163,3,"El jurado, reunido hoy en Madrid, ha considerado que se trata de ""la obra monumental que más ha aportado a la unidad normativa del español desde hace más de un siglo"".", El tribunal que daba el premio consideró que la Nueva Gramática ayudará a unir el español de todos los lugares del mundo.
163,4,"En la categoría de la más destacada trayectoria individual, el escritor Juan Goytisolo ha sido distinguido ""por el conjunto de una obra literaria que ha renovado la novela española, prolongado el vigor del pensamiento crítico y sostenido, con su influyente presencia internacional, el diálogo cultural con el mundo árabe""."," Juan Goytisolo recibió el Premio Don Quijote de la Mancha por toda su obra literaria. El tribunal consideró que Juan Goytisolo renovó la novela española y es un escritor muy importante también fuera de España. Además, el tribunal destacó la gran relación cultural que mantiene con el mundo árabe."
164,0,LA ONU PREVÉ EL FIN DE MUERTOS POR MALARIA PARA 2015., La ONU cree que ninguna persona morirá por malaria a partir de 2015.
164,1,"El enviado especial de Naciones Unidas para la malaria, Ray Chambers, afirmó que en 2015 no habrá muertes por malaria si continúan las estrategias internacionales actuales para combatir esta enfermedad. ",
164,2,"Chambers hizo este pronóstico en la presentación del ""Informe Mundial sobre Malaria 2010"", que la OMS hizo público en un acto en Ginebra (Suiza).",
164,3,"Uno de los Objetivos de Desarrollo del Milenio (ODM) aprobados por 192 países en 2000 es haber detenido y comenzado a reducir en 2015 la incidencia de la malaria y otras enfermedades graves, para lo cual se fijó como una de las estrategias aumentar la producción de mosquiteras tratadas con insecticida, sobre todo en África.", En el año 2000 muchos países firmaron un acuerdo para luchar contra la malaria. Los países acordaron unas medidas para luchar contra la malaria. Una de las medidas era producir mosquiteras para matar mosquitos.
164,4,"El informe de la OMS señala que las estrategias masivas de combate a la malaria entre 2008-2010 han dado sus frutos, ya que más de 578 millones de personas en África subsahariana están protegidas por el reparto masivo de mosquiteras tratadas con insecticida y otros 75 millones de personas también están a salvo por la pulverización de lugares interiores."," Según la ONU, la malaria afecta especialmente a África. Gracias a las mosquiteras, en África hay menos personas que mueren por malaria."
165,0,"LA POLICÍA REQUISA 32.000 PRENDAS TEXTILES, JOYAS Y OTROS ARTÍCULOS DE REGALO FALSIFICADOS.", La policía recupera ropa y otros objetos falsos.
165,1,"Agentes de la Policía Nacional se han incautado de 32.000 falsificaciones, entre prendas de ropa, relojes, gafas y accesorios falsos ofertados durante campaña de Navidad.", La Policía Nacional recuperó miles de objetos falsos que se vendían en Navidad.
165,2,Los artículos requisados imitaban a marcas de lujo y en muchos casos se comercializaban junto a productos originales. , Muchos de los objetos falsos se vendían junto a los objetos originales.
165,3,"Según informó la Dirección General de la Policía y de la Guardia Civil, los investigadores han contado con la colaboración de 15 peritos especializados de diferentes firmas.", 15 especialistas en marcas ayudaron a la policía a distinguir los objetos falsos de los objetos originales.
165,4,La operación se ha saldado con el registro de 18 establecimientos y el arresto de 25 personas como presuntos responsables de delitos continuados contra la propiedad industrial., La policía registró casi 20 tiendas y detuvo a 25 personas.
165,5,Los productos falsificados imitaban a artículos de más de 45 firmas de prestigio. , Los objetos falsos eran copias de más de 40 marcas diferentes.
165,6,"Los comercios en los que los productos falsos eran ofertados se ubicaban en las localidades de La Jonquera (Girona) y Le Pertús-Los Límites, en la frontera francesa.", La policía encontró los objetos falsos en tiendas de Gerona y tiendas cerca de Francia.
165,7,"Debido al gran número de establecimientos y personas investigados, el dispositivo final que cerró la operación ha contado con la participación de más de 50 agentes y 15 peritos especializados.",
166,0,LAS VISITAS AL DENTISTA CAEN UN 30% POR LA CRISIS., Las visitas al dentista disminuyen por la crisis.
166,1,"El número de visitas a los servicios de odontología ha disminuido alrededor del 30% en el último año, según afirmó el vicesecretario-vicetesorero del Consejo General de General de Colegios de Odontólogos y Estomatólogos, Carlos Llodra. ", Las visitas al dentista disminuyeron en el último año por la crisis.
166,2,"Durante la presentación del libro blanco ""Encuesta Poblacional. La Salud Bucodental en España 2010"", Llodra apuntó no obstante que esto son solo estimaciones, sin ningún estudio en profundidad.",
166,3,"Sin embargo, podría decirse que se ha apreciado una reducción en las consultas en torno al 30% debido a la crisis, no en las urgencias, pero sí en los tratamientos de implantes u ortodoncias.", Las visitas por urgencias no disminuyeron. Pero las visitas para tratamientos sí disminuyeron.
166,4,"Por su parte, el presidente del Consejo, Alfonso Villa Vigil, precisó que la disminución podría también deberse a oscilaciones estacionales y al aumento en la oferta de dentistas.", Otra razón es porque hay más dentistas.
166,5,"En este sentido, criticó que en España hay casi 2,5 veces más odontólogos de los necesarios."," Según el estudio, hay demasiados dentistas en España."
166,6,"A su juicio, el problema radica en la proliferación de facultades de Odontología sin ningún control, fruto de la irresponsabilidad política y de la descentralización autonómica.", Hay muchos dentistas porque hay muchas universidades que enseñan a ser dentista.
167,0,LA REINA ENTREGA A MARÍA GALIANA EL PREMIO AL CINE Y LOS VALORES SOCIALES 2010., La Reina entrega a María Galiana el Premio al Cine y los Valores Sociales de 2010.
167,1,"La reina doña Sofía hizo entrega del Premio al Cine y los Valores Sociales 2010 a la actriz María Galiana, como reconocimiento a su trayectoria cinematográfica y su compromiso con los valores sociales. ", La Reina doña Sofía entrega a María Galiana el Premio al Cine y los Valores Sociales de 2010. María Galiana recibe el premio por su trabajo como actriz y su compromiso con los valores sociales.
167,2,"La veterana actriz, que recibió este galardón ""con una sensación tanto de sorpresa y de contrariedad como de alegría e ilusión"", lamentó que ahora vivimos en un mundo en el que se da mucho valor a la juventud y en el que se ha perdido la noción de autoridad."," María Galiana dijo que recibió el premio con sorpresa e ilusión. Sin embargo, también dijo que sentía un poco de pena. La actriz piensa que hoy se da mucha importancia a la juventud y no se respeta la autoridad."
167,3,"A su juicio, ""los adolescentes hoy en día no tienen nada que descubrir porque en la televisión ya lo ven todo, por lo que no hay ninguna posibilidad de que lenta y progresivamente se les enseñe la vida y el mundo que les espera"".",
167,4,"Por su parte, la ministra de Cultura, Ángeles González-Sinde, agradeció a la Reina su apoyo al mundo de la cultura, así como a la FAD el galardón a María Galiana, ya que ""es un reconocimiento al talento de una mujer, que muchas veces no es fácil de detectar"".", La Ministra de Cultura también estuvo en el acto donde María Galiana recibió el premio. La ministra agradeció a la Reina que le diera el premio a María Galiana. La ministra aseguró que María Galiana tiene un talento que mucha gente no ve.
168,0,"LA ONU VE LA ""AMENAZA"" DEL HAMBRE EN CHINA PORQUE UN 37% DE LA TIERRA ESTÁ DEGRADADA."," Según la ONU, el hambre crecerá en China porque la tierra produce menos alimentos."
168,1,"El relator especial de la ONU sobre el derecho a la alimentación, Olivier de Schutter, afirmó que la seguridad alimentaria en China está ""amenazada"" por un descenso de los cultivos y la masiva degradación de la tierra. "," En China la tierra cada vez está más dañada. Por eso China produce menos alimentos. Debido a la falta de alimentos, el hambre crecerá en China."
168,2,"Tras terminar una misión en China, De Schutter destacó que China ha realizado ""notables progresos económicos y sociales"" y ha sacado de la pobreza a millones de personas en las tres últimas décadas."," China es un país que ha realizado grandes progresos sociales y económicos. Gracias a esos progresos, China ayudó a millones de personas a dejar de ser pobres en los últimos años."
168,3,"""En unas décadas, China ha sido capaz de alimentarse y alimentar a una quinta parte de toda la población mundial. ", China también alimentaba a millones de personas gracias a los alimentos de sus tierras.
168,4,"Eso es realmente impresionante"", apuntó.",
168,5,"Sin embargo, precisó que la reducción de las tierras cultivables y la ""masiva degradación"" del suelo pone en riesgo la capacidad de China para mantener los actuales niveles de producción agrícola, en tanto que la ""creciente brecha"" entre lo rural y lo urbano supone ""un reto importante"" para el derecho a la alimentación de la población china."," Sin embargo, las tierras que producen alimentos se han dañado. Por eso ahora China produce menos alimentos que antes."
169,0,LAS EMPRESAS INCUMPLEN LAS RECOMENDACIONES SOBRE REMUNERACIÓN DE CONSEJEROS., Las empresas no cumplen los consejos sobre el pago a consejeros.
169,1,"Las recomendaciones del Código Unificado menos seguidas son las relativas al régimen de aprobación y transparencia de las retribuciones de los consejeros, con un grado de seguimiento del 62,9 por ciento, tres décimas más que en 2008, y 14,4 puntos porcentuales menos que la media del código que fue de 77,3 por ciento. "," Según un informe sobre 2009, el consejo que menos cumplen las empresas es el del pago a consejeros."
169,2,El Informe Anual de Gobierno Corporativo de las entidades emisoras de valores elaborado por la Comisión Nacional del Mercado de Valores correspondiente al ejercicio de 2009 así lo dice.," Según un informe sobre 2009, el consejo que menos cumplen las empresas es el del pago a consejeros."
169,3,Destaca que las seis recomendaciones menos seguidas son las relativas a la información sobre los consejeros independientes que forman parte del consejo de administración y tres de las relativas a las retribuciones que perciben.," Según el informe, las empresas tampoco informan bien sobre los consejeros que ayudan en su administración. El informe afirma que las empresas no cumplen con el número de consejeros que deben tener. También afirma que las empresas no informan bien sobre los pagos a sus consejeros."
169,4,"En concreto, hacen referencia a la recomendación 12 relativa a la proporción entre consejeros dominicales e independientes; la 13, referida al número insuficiente de consejeros independientes; la 29, sobre la rotación de los consejeros independientes; la 40, relativa a la votación de la junta general del informe sobre política de retribuciones; la 41, sobre la transparencia de retribuciones individuales y la 54, de los miembros de la comisión de nombramientos y retribuciones.",
170,0,LOS ÁRBOLES MEDITERRÁNEOS PIERDEN EL DOBLE DE HOJAS QUE HACE 20 AÑOS POR EL CAMBIO CLIMÁTICO., Los árboles mediterráneos pierden muchas hojas por el cambio climático.
170,1,"El aumento de las sequías en las últimas décadas a causa del cambio climático ha duplicado la pérdida de hojas de los árboles mediterráneos, según un estudio de la Unidad de Ecología Global, del Consejo Superior de Investigaciones Científicas (CSIC) y el Centro de Investigación Ecológica y Aplicaciones Forestales. "," El Consejo Superior de Investigaciones Científicas y otros centros hicieron un estudio sobre los árboles mediterráneos. El estudio mostró que los árboles mediterráneos pierden más hojas que hace unos años. Según el estudio, los árboles pierden hojas por el cambio climático. El cambio climático hace que haya menos lluvias y los árboles necesitan la lluvia para crecer y tener hojas."
170,2,"El trabajo, publicado en la revista ""Proceedings of the National Academy of Sciences"" de los Estados Unidos, ha detectado que la superficie defoliada en la copa de los árboles de los bosques del sur de Europa se ha duplicado en los últimos 20 años.",
170,3,"Según el CSIC, este cambio se debe al calentamiento global, que está incrementando la frecuencia y severidad de fenómenos climáticos extremos, como las sequías.",
170,4,"Según explica el investigador del CSIC y director de la Unidad de Ecología Global, Josep Peñuelas, el aumento de la frecuencia e intensidad de los periodos de sequía en las últimas décadas en la Europa del sur y la cuenca mediterránea ha provocado ""un declive generalizado de la frondosidad de los árboles, en todas las especies"".",
171,0,ALIMENTOS POCO SALUDABLES PARA LOS NIÑOS., Alimentos poco sanos para los niños.
171,1,"La Organización Mundial de la Salud afirmó que los niños de todo el mundo están expuestos a la comercialización de alimentos ricos en grasa, azúcar o sal, lo que aumenta el desarrollo de enfermedades no transmisibles durante la vida de las generaciones más jóvenes. ", La Organización Mundial de la Salud afirmó que los niños del mundo comen alimentos poco sanos. Los alimentos poco sanos son los que tienen muchas grasas o mucho azúcar.
171,2,"Esta agencia de la ONU indicó que la publicidad en la televisión es responsable de una gran parte de la comercialización de alimentos poco saludables para los niños e influye en sus preferencias alimenticias, las solicitudes de compra y el consumo.", Esta organización afirmó que los niños comen alimentos poco sanos porque los ven en la publicidad de la televisión. La publicidad influye en que los niños quieran comprar o comer algunos alimentos.
171,3,"Por ello, instó a los países a tomar medidas para reducir la exposición de la comercialización de los alimentos poco saludables mediante la aplicación de un conjunto de medidas internacionalmente aprobadas."," Por eso, la organización pidió a los países que reduzcan la publicidad de los alimentos poco sanos."
171,4,"La OMS recordó que los países aprobaron el pasado mes de mayo una serie de recomendaciones sobre la comercialización de alimentos y bebidas no alcohólicas dirigida a los niños, con el fin de reducir la exposición de los menores a los anuncios que promueven los alimentos ricos en grasas saturadas, ácidos grasos, azúcares libres o sal.", La organización también recordó a los países que existe un acuerdo sobre los alimentos para niños. Ese acuerdo servía para controlar el consumo de alimentos poco sanos por los niños. Los países del mundo deben cumplir el acuerdo. Los países deben controlar el consumo de alimentos poco sanos.
172,0,LAS MEMORIAS DE JULIAN ASSANGE LLEGARÁN A ESPAÑA EN ABRIL., El libro de memorias de Julian Assange llegará a España en abril.
172,1,"El libro de memorias del fundador de WikiLeaks, Julian Assange, llegará a España el próximo mes de abril editadas por el sello Debate, según informó este viernes la editorial Random House Mondadori. ", Julian Assange es el fundador de Wikileaks.
172,2,"Esta editorial se ha hecho con los derechos mundiales en castellano del libro de Assange gracias a un acuerdo con la editorial británica Canongate, de manera que publicará las memorias del líder de WikiLeaks en España y en América Latina."," Ahora, una editorial inglesa publica el libro de memorias de Julian Assange en inglés. La editorial inglesa llegó a un acuerdo con la editorial española Mondadori para publicar esas memorias en español."
172,3,"El lanzamiento del libro será coordinado porque Canongate también ha vendido los derechos a las editoriales Feltrinelli (Italia), Kiepenheuerund Witsch (Alemania), Laffont (Francia), Text (Australia), De Geus (Holanda), Objectiva (Portugal), Font (Noruega), Norstedts (Suecia), Ara (Cataluña), Companhiadas Letras (Brasil) y Alfred A. Knopf (Estados Unidos)."," La editorial inglesa llegó a acuerdos con editoriales de distintos países de Europa. Por eso, las memorias se publicarán en toda Europa al mismo tiempo."
172,4,"A través de la obra, Assange explicará la filosofía que inspira a WikiLeaks, que ha adquirido relevancia internacional al haber difundido miles de documentos de la diplomacia estadounidense."," En sus memorias, Julian Assange explica cómo funciona Wikileaks."
172,5,"""Espero que este libro se convierta en uno de los documentos que definan a esta generación.", Julian Assange quiere que su libro de memorias sea muy importante para la generación actual.
172,6,"En esta obra, muy personal, explico nuestro esfuerzo global para forzar una nueva relación entre la gente y sus gobiernos"", asegura Assange."," Con Wikileaks, Julian Assange quiere crear una nueva relación entre la gente y los gobiernos."
173,0,LOS BIENES DECOMISADOS POR TRÁFICO DE DROGAS SERVIRÁN PARA ATENDER A DROGADICTOS., Las drogas ilegales que la policía recupere servirán para atender a drogadictos y para formar a profesionales.
173,1,"El Consejo de Ministros aprobó los criterios de distribución para 2011 del Fondo de Bienes Decomisados por tráfico ilícito de drogas y otros delitos relacionados, que servirá, por ejemplo, para sufragar la asistencia a drogodependientes y para formar a profesionales relacionados con este campo. ", El Gobierno aprobó cómo se usarán las drogas ilegales que la policía recupere. Estas drogas servirán para atender a drogadictos. Las drogas recogidas por la policía también servirán para formar a los profesionales que ayudan a los drogadictos.
173,2,"Según el acuerdo aprobado por el Gobierno, que sigue la misma tónica que en años anteriores, se autoriza a la Mesa de Coordinación de Adjudicaciones del Fondo a sufragar en 2011 con cargo a esta partida actividades de reducción de la demanda de drogas (programas de prevención de toxicomanías o asistencia a drogodependientes) y de sensibilización (atención a menores afectados o en situación de riesgo).", También se utilizarán para los programas de ayuda a los jóvenes en riesgo de tomar drogas.
173,3,"Igualmente, los bienes decomisados en 2011 servirán para ampliar la formación y el reciclaje profesional con proyectos de investigación en materia de drogodependencias que incluyan la perspectiva de género.", Las drogas recogidas también se utilizarán para investigar sobre las drogas.
